dataset_file_name,dataset_google_id,start_year,end_year,n_years_observed,study_duration,organism_count_type,variability_type,standardization_method,metric,metric_value
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,divpart_time_series,q_order_0,gamma_div_mean,30.695652173913043
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,divpart_time_series,q_order_0,gamma_div_cv,0.11473326272548004
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,agg,NA,gamma_var,0.1268579650641237
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,agg,NA,alpha_var,0.257742622195454
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,agg,NA,phi_var,0.4921885405818657
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,agg,NA,gamma_var_rate,0.00576627113927835
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,agg,NA,alpha_var_rate,0.011715573736157002
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,com,h,gamma_var,0.3164161039577933
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,com,h,alpha_var,0.45000821909573757
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,com,h,phi_var,0.7031340551815054
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,com,h,gamma_var_rate,0.014382550179899695
L3-cdr-plantsD-compagnoni.csv,1DkBYWsodKtsg9KUm2Lh8aJ90zakD5t4N,1982,2004,23,22,BIOMASS,com,h,alpha_var_rate,0.020454919049806255
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,divpart_time_series,q_order_0,alpha_div_mean,1.9351851851851853
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,divpart_time_series,q_order_0,alpha_div_cv,0.11106251592309402
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,divpart_time_series,q_order_0,beta_div_mean,2.824601205246366
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,divpart_time_series,q_order_0,beta_div_cv,0.21981419693268253
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,divpart_time_series,q_order_0,gamma_div_mean,5.928571428571428
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,divpart_time_series,q_order_0,gamma_div_cv,0.21401689527120815
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,agg,NA,gamma_var,0.08046097393005294
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,agg,NA,alpha_var,0.3183384038300799
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,agg,NA,phi_var,0.2527529602523256
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,agg,NA,gamma_var_rate,0.00618930568692715
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,agg,NA,alpha_var_rate,0.02448756952539076
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,com,h,gamma_var,0.038228900860224624
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,com,h,alpha_var,0.07337390485244287
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,com,h,phi_var,0.5210149430796152
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,com,h,gamma_var_rate,0.0029406846815557405
L3-gce-mollusc-compagnoni.csv,1cdWPnidG_Kaef9nE-RaNDfzPuk7BrR1x,2000,2013,14,13,DENSITY,com,h,alpha_var_rate,0.00564414652711099
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,divpart_time_series,q_order_0,alpha_div_mean,10.873913043478261
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,divpart_time_series,q_order_0,alpha_div_cv,0.12099983425416252
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,divpart_time_series,q_order_0,beta_div_mean,5.334975863480094
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,divpart_time_series,q_order_0,beta_div_cv,0.14381490667090052
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,divpart_time_series,q_order_0,gamma_div_mean,57.6
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,divpart_time_series,q_order_0,gamma_div_cv,0.14242461320828945
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,agg,NA,gamma_var,0.016797280520625655
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,agg,NA,alpha_var,0.04911594785234959
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,agg,NA,phi_var,0.34199239259559794
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,agg,NA,gamma_var_rate,0.004199320130156414
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,agg,NA,alpha_var_rate,0.012278986963087397
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,com,h,gamma_var,0.035378781069848986
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,com,h,alpha_var,0.38335579629331507
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,com,h,phi_var,0.09228706442403652
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,com,h,gamma_var_rate,0.008844695267462246
L3-and-birds-wisnoski.csv,1upRgLbmo_8XsMVo77T5bMsOCiIfWUzoX,2009,2013,5,4,count,com,h,alpha_var_rate,0.09583894907332877
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,divpart_time_series,q_order_0,alpha_div_mean,6.876031746031746
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,divpart_time_series,q_order_0,alpha_div_cv,0.3989145447251214
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,divpart_time_series,q_order_0,beta_div_mean,2.5453534044204402
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,divpart_time_series,q_order_0,beta_div_cv,0.20664700158908214
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,divpart_time_series,q_order_0,gamma_div_mean,17.266666666666666
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,divpart_time_series,q_order_0,gamma_div_cv,0.4258405945444454
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,agg,NA,gamma_var,0.739123297420514
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,agg,NA,alpha_var,1.3500023831811276
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,agg,NA,phi_var,0.5474977723215967
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,agg,NA,gamma_var_rate,0.02309760304439106
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,agg,NA,alpha_var_rate,0.04218757447441024
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,com,h,gamma_var,0.4154863345795783
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,com,h,alpha_var,0.5752040140430206
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,com,h,phi_var,0.7223286424223446
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,com,h,gamma_var_rate,0.012983947955611821
L3-daa-plants-compagnoni.csv,13IgGVpN1yJW-QkdNZM_szsQaAVuLPtEB,1983,2015,30,32,COUNT,com,h,alpha_var_rate,0.017975125438844393
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,alpha_div_mean,17.666666666666664
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,alpha_div_cv,0.2214183587915133
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,beta_div_mean,2.074158477141471
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,beta_div_cv,0.08343246631776856
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,gamma_div_mean,37
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,divpart_time_series,q_order_0,gamma_div_cv,0.2808731039300883
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,gamma_var,0.18291007452692307
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,alpha_var,0.22003088269360277
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,phi_var,0.8312927362184374
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,gamma_var_rate,0.026130010646703294
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,agg,NA,alpha_var_rate,0.031432983241943255
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,gamma_var,0.19430467330274187
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,alpha_var,0.32461183882054523
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,phi_var,0.5985754370781254
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,gamma_var_rate,0.027757810471820268
L3-sgs-plants-catano.csv,1osf8W0yTs4gYjGBvbgnz92p2vZ5G08lm,1999,2006,8,7,PCT_COVER,com,h,alpha_var_rate,0.04637311983150646
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,divpart_time_series,q_order_0,alpha_div_mean,9.0875
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,divpart_time_series,q_order_0,alpha_div_cv,0.1583440521724067
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,divpart_time_series,q_order_0,beta_div_mean,5.260764582959398
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,divpart_time_series,q_order_0,beta_div_cv,0.0764959530468
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,divpart_time_series,q_order_0,gamma_div_mean,47.5625
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,divpart_time_series,q_order_0,gamma_div_cv,0.13987925022899297
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,agg,NA,gamma_var,0.06308702524918741
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,agg,NA,alpha_var,0.15313844831854134
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,agg,NA,phi_var,0.41196071882588814
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,agg,NA,gamma_var_rate,0.004205801683279161
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,agg,NA,alpha_var_rate,0.010209229887902757
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,com,h,gamma_var,0.05953365779433334
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,com,h,alpha_var,0.32550036119503706
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,com,h,phi_var,0.18289889933074843
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,com,h,gamma_var_rate,0.003968910519622223
L3-cap-birds-banville.csv,18fvkVN_x2DYCY7ssCSOGANgYjVCFUHZw,2001,2016,16,15,count,com,h,alpha_var_rate,0.021700024079669138
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,alpha_div_mean,7.654761904761905
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,alpha_div_cv,0.13553366986342588
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,beta_div_mean,3.4134690127782314
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,beta_div_cv,0.18019800081659312
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,gamma_div_mean,25.833333333333336
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,divpart_time_series,q_order_0,gamma_div_cv,0.16858349688340193
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,gamma_var,0.06059575762747437
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,alpha_var,0.27990341744592095
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,phi_var,0.21648809500220498
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,gamma_var_rate,0.012119151525494875
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,agg,NA,alpha_var_rate,0.05598068348918419
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,com,h,gamma_var,0.1096260069478585
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,com,h,alpha_var,0.39919814347064464
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,com,h,phi_var,0.2746155229950861
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,com,h,gamma_var_rate,0.0219252013895717
L3-fce-fish-rehageWet.csv,19aoF1lPfeqh3kLFZkgTMqXp_DU025vJu,2011,2016,6,5,CPUE = (COUNT / DISTANCE (M))*100,com,h,alpha_var_rate,0.07983962869412893
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,divpart_time_series,q_order_0,alpha_div_mean,2.986111111111111
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,divpart_time_series,q_order_0,alpha_div_cv,0.17233170123772143
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,divpart_time_series,q_order_0,beta_div_mean,3.4112849897517914
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,divpart_time_series,q_order_0,beta_div_cv,0.12469024046894447
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,divpart_time_series,q_order_0,gamma_div_mean,10.125
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,divpart_time_series,q_order_0,gamma_div_cv,0.17248641181800475
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,agg,NA,gamma_var,0.11224085091040203
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,agg,NA,alpha_var,0.28670835821174273
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,agg,NA,phi_var,0.39148091674226254
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,agg,NA,gamma_var_rate,0.007482723394026803
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,agg,NA,alpha_var_rate,0.019113890547449514
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,com,h,gamma_var,0.09664923904197867
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,com,h,alpha_var,0.2238102946233452
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,com,h,phi_var,0.43183553823845144
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,com,h,gamma_var_rate,0.006443282602798578
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,com,h,alpha_var_rate,0.014920686308223014
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,divpart_time_series,q_order_0,alpha_div_mean,16.895833333333332
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,divpart_time_series,q_order_0,alpha_div_cv,0.2243030235025483
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,divpart_time_series,q_order_0,beta_div_mean,1.704356682630848
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,divpart_time_series,q_order_0,beta_div_cv,0.12949010515964185
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,divpart_time_series,q_order_0,gamma_div_mean,27.476190476190478
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,divpart_time_series,q_order_0,gamma_div_cv,0.21147398627835126
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,agg,NA,gamma_var,0.8994642903095809
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,agg,NA,alpha_var,0.9793335442439814
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,agg,NA,phi_var,0.9184452994550928
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,agg,NA,gamma_var_rate,0.044973214515479046
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,agg,NA,alpha_var_rate,0.04896667721219907
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,com,h,gamma_var,0.206861351595028
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,com,h,alpha_var,0.34347311402704866
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,com,h,phi_var,0.6022635925405724
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,com,h,gamma_var_rate,0.0103430675797514
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,1989,2009,21,20,PERCENT_COVER,com,h,alpha_var_rate,0.017173655701352434
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,divpart_time_series,q_order_0,alpha_div_mean,14.766666666666666
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,divpart_time_series,q_order_0,alpha_div_cv,0.07150211598618268
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,divpart_time_series,q_order_0,beta_div_mean,4.767292326527648
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,divpart_time_series,q_order_0,beta_div_cv,0.14258946860468152
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,divpart_time_series,q_order_0,gamma_div_mean,70.85714285714286
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,divpart_time_series,q_order_0,gamma_div_cv,0.19782051491717217
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,agg,NA,gamma_var,4.9001555712377584e-5
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,agg,NA,alpha_var,7.746463437261323e-5
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,agg,NA,phi_var,0.6325667978586825
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,agg,NA,gamma_var_rate,8.16692595206293e-6
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,agg,NA,alpha_var_rate,1.2910772395435538e-5
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,com,h,gamma_var,0.04876614681859185
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,com,h,alpha_var,0.15871236488163726
