dataset_file_name,start_year,end_year,n_years_observed,study_duration,scale,organism_count_type,SITE_ID,variability_type,metric_type,metric,metric_value
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB022,NA,NA,site_mean_alpha_div,14.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB030,NA,NA,site_mean_alpha_div,11
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB046,NA,NA,site_mean_alpha_div,6.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB047,NA,NA,site_mean_alpha_div,10.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB052,NA,NA,site_mean_alpha_div,13.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB055,NA,NA,site_mean_alpha_div,7.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB060,NA,NA,site_mean_alpha_div,12.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB067,NA,NA,site_mean_alpha_div,10.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB201,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB202,NA,NA,site_mean_alpha_div,7
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB206,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB216,NA,NA,site_mean_alpha_div,13.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB225,NA,NA,site_mean_alpha_div,10.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB242,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB244,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB251,NA,NA,site_mean_alpha_div,11
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB254,NA,NA,site_mean_alpha_div,9.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB255,NA,NA,site_mean_alpha_div,7.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB264,NA,NA,site_mean_alpha_div,14
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB267,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB268,NA,NA,site_mean_alpha_div,14.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB269,NA,NA,site_mean_alpha_div,12.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB271,NA,NA,site_mean_alpha_div,10.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB278,NA,NA,site_mean_alpha_div,8.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB302,NA,NA,site_mean_alpha_div,12
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB316,NA,NA,site_mean_alpha_div,11.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB325,NA,NA,site_mean_alpha_div,9.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB326,NA,NA,site_mean_alpha_div,7.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB331,NA,NA,site_mean_alpha_div,12.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB332,NA,NA,site_mean_alpha_div,14.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB333,NA,NA,site_mean_alpha_div,12.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB335,NA,NA,site_mean_alpha_div,11.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB337,NA,NA,site_mean_alpha_div,14.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB343,NA,NA,site_mean_alpha_div,13.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB346,NA,NA,site_mean_alpha_div,10.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB356,NA,NA,site_mean_alpha_div,12.2
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB357,NA,NA,site_mean_alpha_div,12.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PB358,NA,NA,site_mean_alpha_div,16
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC001,NA,NA,site_mean_alpha_div,11.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC002,NA,NA,site_mean_alpha_div,8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC004,NA,NA,site_mean_alpha_div,12.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC005,NA,NA,site_mean_alpha_div,11.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC006,NA,NA,site_mean_alpha_div,10.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC007,NA,NA,site_mean_alpha_div,10.8
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC008,NA,NA,site_mean_alpha_div,10
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC009,NA,NA,site_mean_alpha_div,9
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC010,NA,NA,site_mean_alpha_div,9.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC011,NA,NA,site_mean_alpha_div,12
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC012,NA,NA,site_mean_alpha_div,9.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC013,NA,NA,site_mean_alpha_div,13.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC014,NA,NA,site_mean_alpha_div,10.6
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC015,NA,NA,site_mean_alpha_div,12.4
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC016,NA,NA,site_mean_alpha_div,12
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC017,NA,NA,site_mean_alpha_div,12
L3-and-birds-wisnoski.csv,2009,2013,5,4,local,count,PC018,NA,NA,site_mean_alpha_div,11.8
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL01,comp,BD_h,BD,0.3240230321696781
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL02,comp,BD_h,BD,0.29021112094650103
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL03,comp,BD_h,BD,0.2561798371133238
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL04,comp,BD_h,BD,0.2885510105127519
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL05,comp,BD_h,BD,0.2923914229879849
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL06,comp,BD_h,BD,0.2782148045722498
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL07,comp,BD_h,BD,0.3527749230606867
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL08,comp,BD_h,BD,0.37367912477214704
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL09,comp,BD_h,BD,0.30801673325660484
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL10,comp,BD_h,BD,0.3456852832493239
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL11,comp,BD_h,BD,0.41357838388454626
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL12,comp,BD_h,BD,0.3997540529204868
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL01,agg,CV_biomass,CV,0.8991783929374354
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL02,agg,CV_biomass,CV,0.8538901381152648
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL03,agg,CV_biomass,CV,0.7762425628670367
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL04,agg,CV_biomass,CV,0.7966237429256545
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL05,agg,CV_biomass,CV,0.7512703646509168
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL06,agg,CV_biomass,CV,0.7114761023801818
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL07,agg,CV_biomass,CV,0.9300601277813909
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL08,agg,CV_biomass,CV,1.0134080129063416
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL09,agg,CV_biomass,CV,0.8323366895949166
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL10,agg,CV_biomass,CV,0.9467792435174027
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL11,agg,CV_biomass,CV,1.3062784854051694
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL12,agg,CV_biomass,CV,1.233414734183557
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL01,NA,NA,site_mean_alpha_div,13.666666666666668
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL02,NA,NA,site_mean_alpha_div,15.047619047619047
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL03,NA,NA,site_mean_alpha_div,13.380952380952381
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL04,NA,NA,site_mean_alpha_div,18.38095238095238
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL05,NA,NA,site_mean_alpha_div,17.952380952380953
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL06,NA,NA,site_mean_alpha_div,16.428571428571427
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL07,NA,NA,site_mean_alpha_div,16.25
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL08,NA,NA,site_mean_alpha_div,14.238095238095237
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL09,NA,NA,site_mean_alpha_div,18.857142857142854
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL10,NA,NA,site_mean_alpha_div,17.571428571428573
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL11,NA,NA,site_mean_alpha_div,16.952380952380953
L3-and-plants-mtStHelens.csv,1989,2009,21,20,local,PERCENT_COVER,PUPL12,NA,NA,site_mean_alpha_div,18.45
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS1,comp,BD_h,BD,0.35229365234254073
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS14,comp,BD_h,BD,0.5378679656440357
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS20,comp,BD_h,BD,0.44350815457758347
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS23,comp,BD_h,BD,0.4808350492470014
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS25,comp,BD_h,BD,0.3843253294014269
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS28,comp,BD_h,BD,0.3151959754382111
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS29,comp,BD_h,BD,0.6613105177998577
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS31,comp,BD_h,BD,0.24998349211733903
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS33,comp,BD_h,BD,0.5511966128287414
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS37,comp,BD_h,BD,0.6960941988739946
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS4,comp,BD_h,BD,0.2910243830645536
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS40,comp,BD_h,BD,0.6337216359640785
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS43,comp,BD_h,BD,0.5537178020011817
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS44,comp,BD_h,BD,0.3051073745830609
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS46,comp,BD_h,BD,0.41953344247139546
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS49,comp,BD_h,BD,0.1875289084094635
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS53,comp,BD_h,BD,0.48405025886636105
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS55,comp,BD_h,BD,0.07411309291195323
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS57,comp,BD_h,BD,0.11526000238083547
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS59,comp,BD_h,BD,0.430228488628346
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS63,comp,BD_h,BD,0.2892298295187432
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS64,comp,BD_h,BD,0.37025018022726536
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS7,comp,BD_h,BD,0.26061976667691067
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS70,comp,BD_h,BD,0.8422649730810375
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS73,comp,BD_h,BD,0.14061079908863972
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS76,comp,BD_h,BD,0.6367006838144549
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS79,comp,BD_h,BD,0.41213306540605277
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS80,comp,BD_h,BD,0.503975846537534
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS82,comp,BD_h,BD,0.6504370074320822
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS83,comp,BD_h,BD,0.7135024666296742
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS84,comp,BD_h,BD,0.3578394644716407
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf10,comp,BD_h,BD,0.612055459022916
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf100,comp,BD_h,BD,0.4129552098486978
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf101,comp,BD_h,BD,0.07340136762890959
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf14,comp,BD_h,BD,0.786708123709449
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf146,comp,BD_h,BD,0.26549473351885694
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf157,comp,BD_h,BD,0.16985872919177708
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf171,comp,BD_h,BD,0.3756614091964613
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf174,comp,BD_h,BD,0.18218178399191765
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf179,comp,BD_h,BD,0.9087513043165926
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf189,comp,BD_h,BD,0.6585786437626906
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf19,comp,BD_h,BD,0.6291274893884187
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf25,comp,BD_h,BD,0.8683503419072275
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf29,comp,BD_h,BD,0.034851628329889264
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf30,comp,BD_h,BD,0.5350757696766941
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf32,comp,BD_h,BD,0.3850920142430162
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf36,comp,BD_h,BD,0.6266636805602736
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf38,comp,BD_h,BD,0.6775255128608412
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf57,comp,BD_h,BD,0.8292893218813453
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf60,comp,BD_h,BD,0.5613248654051871
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf65,comp,BD_h,BD,0.2484144728855292
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf66,comp,BD_h,BD,0.16905989232414967
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS1,agg,CV_biomass,CV,1.0540925533894598
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS14,agg,CV_biomass,CV,0.24845199749997668
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS20,agg,CV_biomass,CV,0.7144207271806515
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS23,agg,CV_biomass,CV,0.5160156871153361
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS25,agg,CV_biomass,CV,0.756912588524373
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS28,agg,CV_biomass,CV,0.7022800573215535
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS29,agg,CV_biomass,CV,0.7817359599705717
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS31,agg,CV_biomass,CV,0.42632831234153096
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS33,agg,CV_biomass,CV,0.15214515486254612
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS37,agg,CV_biomass,CV,0.4979295977319691
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS4,agg,CV_biomass,CV,1.1833117752180171
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS40,agg,CV_biomass,CV,0.8498365855987974
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS43,agg,CV_biomass,CV,0.8608119596734805
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS44,agg,CV_biomass,CV,0.5456478433917884
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS46,agg,CV_biomass,CV,0.9381845828080341
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS49,agg,CV_biomass,CV,0.5235475903822738
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS53,agg,CV_biomass,CV,0.31671539586087166
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS55,agg,CV_biomass,CV,0.5624291338579865
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS57,agg,CV_biomass,CV,0.5826944928282044
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS59,agg,CV_biomass,CV,0.6000923289995463
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS63,agg,CV_biomass,CV,0.4914033706918103
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS64,agg,CV_biomass,CV,0.6381639835628189
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS7,agg,CV_biomass,CV,0.33054679890192257
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS70,agg,CV_biomass,CV,0.5590169943749473
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS73,agg,CV_biomass,CV,0.573340843812292
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS76,agg,CV_biomass,CV,0.7382294351771255
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS79,agg,CV_biomass,CV,0.2049425795689608
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS80,agg,CV_biomass,CV,0.668977476599572
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS82,agg,CV_biomass,CV,0.576012259814659
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS83,agg,CV_biomass,CV,0.6986885432532673
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS84,agg,CV_biomass,CV,0.5473452081269226
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf10,agg,CV_biomass,CV,0.5590169943749475
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf100,agg,CV_biomass,CV,0.6448868249648403
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf101,agg,CV_biomass,CV,0.37267799624996495
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf14,agg,CV_biomass,CV,1.2538030789022734
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf146,agg,CV_biomass,CV,1.173709996425583
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf157,agg,CV_biomass,CV,0.4193699290716955
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf171,agg,CV_biomass,CV,1.3111461811674634
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf174,agg,CV_biomass,CV,0.8749471666213328
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf179,agg,CV_biomass,CV,1.0865337342004415
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf189,agg,CV_biomass,CV,1.0458250331675945
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf19,agg,CV_biomass,CV,0.5046083923495819
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf25,agg,CV_biomass,CV,0.21066252211737155
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf29,agg,CV_biomass,CV,0.7975554366664509
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf30,agg,CV_biomass,CV,0.5134898976610932
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf32,agg,CV_biomass,CV,1.0458250331675945
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf36,agg,CV_biomass,CV,0.5046083923495819
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf38,agg,CV_biomass,CV,0.3440104580768907
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf57,agg,CV_biomass,CV,0.37267799624996495
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf60,agg,CV_biomass,CV,0.46565731465733207
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf65,agg,CV_biomass,CV,0.7424387367168943
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf66,agg,CV_biomass,CV,0.6972166887783964
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS1,NA,NA,site_mean_alpha_div,2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS14,NA,NA,site_mean_alpha_div,1.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS20,NA,NA,site_mean_alpha_div,2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS23,NA,NA,site_mean_alpha_div,1.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS25,NA,NA,site_mean_alpha_div,2.4
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS28,NA,NA,site_mean_alpha_div,2.4
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS29,NA,NA,site_mean_alpha_div,2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS31,NA,NA,site_mean_alpha_div,2.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS33,NA,NA,site_mean_alpha_div,2.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS37,NA,NA,site_mean_alpha_div,1.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS4,NA,NA,site_mean_alpha_div,1.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS40,NA,NA,site_mean_alpha_div,1.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS43,NA,NA,site_mean_alpha_div,1.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS44,NA,NA,site_mean_alpha_div,2.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS46,NA,NA,site_mean_alpha_div,3
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS49,NA,NA,site_mean_alpha_div,2.4
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS53,NA,NA,site_mean_alpha_div,2.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS55,NA,NA,site_mean_alpha_div,2.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS57,NA,NA,site_mean_alpha_div,2.4
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS59,NA,NA,site_mean_alpha_div,2.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS63,NA,NA,site_mean_alpha_div,2.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS64,NA,NA,site_mean_alpha_div,2.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS7,NA,NA,site_mean_alpha_div,2.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS70,NA,NA,site_mean_alpha_div,1.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS73,NA,NA,site_mean_alpha_div,3.4
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS76,NA,NA,site_mean_alpha_div,1.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS79,NA,NA,site_mean_alpha_div,4.4
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS80,NA,NA,site_mean_alpha_div,2.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS82,NA,NA,site_mean_alpha_div,2.4
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS83,NA,NA,site_mean_alpha_div,2.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,WS84,NA,NA,site_mean_alpha_div,2.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf10,NA,NA,site_mean_alpha_div,1.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf100,NA,NA,site_mean_alpha_div,1.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf101,NA,NA,site_mean_alpha_div,1.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf14,NA,NA,site_mean_alpha_div,1.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf146,NA,NA,site_mean_alpha_div,1.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf157,NA,NA,site_mean_alpha_div,2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf171,NA,NA,site_mean_alpha_div,1.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf174,NA,NA,site_mean_alpha_div,2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf179,NA,NA,site_mean_alpha_div,1.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf189,NA,NA,site_mean_alpha_div,1.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf19,NA,NA,site_mean_alpha_div,3
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf25,NA,NA,site_mean_alpha_div,2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf29,NA,NA,site_mean_alpha_div,1.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf30,NA,NA,site_mean_alpha_div,1.8
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf32,NA,NA,site_mean_alpha_div,1.6
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf36,NA,NA,site_mean_alpha_div,2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf38,NA,NA,site_mean_alpha_div,2.2
L3-bes-birds-nilon.csv,2005,2009,5,4,local,count,uf57,NA,NA,site_mean_alpha_div,1.2
